smiles,solub
Cc1ccc(cc1)S(=O)(=O)Nc2ccc(F)cc2C(=O)Nc3nc(cs3)c4ccccc4,0.0
COc1ccccc1CNc2ccc(cc2)S(=O)(=O)Nc3nccs3,1.0
Oc1c(Cl)cc(cc1Cl)c2ccc3ccccc3n2,1.0
CN(C)C(=O)N1CCN(CC1)C(=O)c2cnc3c(F)cc(F)cc3c2N4CCC(C)(CC4)C#N,1.0
CC(C)(O)Cn1c(NC(=O)c2nccs2)nc3ccccc13,1.0
CC(C)CNC(=O)c1oc(cc1)S(=O)(=O)NC(=O)c2[nH]c3c(cccc3c2CCCOc4cc(C)c(Cl)c(C)c4)c5c(C)nn(C)c5C,0.0
Cc1c(Cl)cccc1n2ncc(C(=O)O)c2C3CCNCC3,1.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)nn(C)c4C)C(=O)NS(=O)(=O)c5cccc(c5)C(=O)NS(=O)(=O)c6ccc(cc6)[N+](=O)[O-])cc(C)c1Cl,1.0
COc1ccc(cc1)C2N(Cc3occc3)C(=O)c4ccccc4NC2=O,1.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)N5CCN[C@@H](C5)C(=O)O)C,1.0
CCC(=O)N1CCN(CC1)C(=O)c2cnc3ccccc3c2N4CCC(C)(CC4)C#N,1.0
FC(F)(F)c1ccc(Cc2cnc(NC(=O)[C@@H]3CCCN3Cc4ccccc4)s2)cc1,0.0
Cc1ccccc1C(=O)N2CCc3cc(ccc23)c4nc(NC(=O)Cc5ccc(O)cc5)sc4C,0.0
CN1C(=O)[C@@H]2[C@@H]3C=CC(=O)[C@H]([C@@H]2C1=O)N3Cc4cccc(C)c4,1.0
COc1ccc(OC)c(c1)N2C3=C(C=C(C2=O)n4ccc(n4)c5ccccc5)C(=O)CC(C)(C)C3,0.0
Cc1cc(OCCCc2c(C)n(CCC(=O)O)c3c(cccc23)c4c(C)nn(CC5CCOC5)c4C)cc(C)c1Cl,1.0
Cn1cncc1C(=O)N2CCC3(CCCN(C3)C(c4ccccc4)c5ccccc5)CC2,0.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)nn(C)c4C)C(=O)NCc5oc(cc5)C(=O)O)cc(C)c1Cl,1.0
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Cl)C(=O)Nc5ccc(Cl)cc5,0.0
CSc1ccc2Sc3ccccc3C[C@@H](N4CCN(C)CC4)c2c1,1.0
Oc1c(Cl)cc(cc1Cl)c2cnn(Cc3ccccn3)c2,1.0
Cc1cc(NC2CNC2)nc(c1)c3cnc4ccc(Cl)cn34,1.0
COc1ccccc1S(=O)(=O)Nc2cc(F)ccc2C(=O)Nc3nc(cs3)c4ccc(Cl)cc4,0.0
Fc1ccc(C(=O)NCCc2cccs2)c(Cl)c1,1.0
NS(=O)(=O)c1ccc(Cc2cn(c3nc(cs3)C(=O)O)c4cc(ccc24)C(=O)N5CCOCC5)cc1,1.0
CC(=O)N1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(cc3)S(=O)(=O)N4CCOCC4)CC1,1.0
CC1(CCC(=O)NCCCC(CCCNC(=O)CCCC#Cc2ccc(Cn3c(c4ccccc4)c(c5ccccc5)c6c(NC7CCOCC7)ncnc36)cc2)NC(=O)CCCC[C@@H]8SC[C@@H]9NC(=O)N[C@H]89)N=N1,0.0
CCOc1ccc(CCNC(=O)c2ccn(Cc3ccnc(C)n3)n2)cc1OCC,1.0
OCCCN(c1ccccc1)c2cc(Nc3cc(Cl)c(O)c(Cl)c3)ncn2,1.0
Clc1ccccc1C2N=C(Nc3cccnc3)NC4=C2C(=O)CCC4,1.0
Nc1c(sc2nc(cc(c12)C(F)(F)F)c3cccs3)C(=O)Nc4ccc(F)cc4,0.0
NS(=O)(=O)c1ccc(CNc2cn(nc2c3ccccc3)c4nc(cs4)C(=O)O)cc1,1.0
Cc1cccc(C[n+]2cccc(O)c2)c1,1.0
COc1ccc(cc1)n2ncc3C(CCCc23)NC(=O)c4cccc(F)c4,0.0
OCCCN1C(c2ccccc2)c3cc(Br)ccc3N=C1c4ccc(F)cc4,1.0
COc1cc(CNc2nc(ncc2C)c3ccccc3C(C)C)ccc1n4ccnn4,0.0
CN(C)S(=O)(=O)c1ccc(cc1)S(=O)(=O)N(Cc2cccs2)Cc3ccccc3Cl,0.0
CSc1ccc(cc1)S(=O)(=O)Nc2ccccc2N3CCCCC3,0.0
Oc1ccc(cc1)N2CCN(CC2)C(=O)c3ccc4ccccc4c3,1.0
CN([C@@H](Cc1ccc(O)cc1)C(=O)N2CCN(CC2)c3ccc(cc3F)S(=O)(=O)C)C(=O)OC(C)(C)C,0.0
FC(F)(F)c1cccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccc4OCC(=O)Nc4c3)cc2)c1,1.0
CCCCN1C(=O)Nc2cc(ccc2C1=O)C(=O)NCCN(CC)CC,1.0
Cc1ccccc1C(NC(=O)c2ccc(N)cc2)c3ncccc3C,1.0
COc1cccc(c1)c2oc3ccc(NC(=O)c4cccc(c4)n5cncn5)cc3n2,0.0
CC1(C)CC2CC(C)(CN2S(=O)(=O)c3ccc(cc3)C(=O)Nc4ccc(Cl)cc4)C1,0.0
COc1ccc(OC)c(c1)N2C(=O)C(=CC3=C2CC(C)(C)CC3=O)C(=O)NCc4ccc(Cl)cc4,0.0
COc1cccc(CNc2ccc(cc2)S(=O)(=O)Nc3ncccn3)c1O,1.0
O=C(CCc1ccccc1)Nc2ccc(cc2)S(=O)(=O)Nc3nccs3,1.0
Cc1cc(C)nc(NC(=S)N2CCN(CC2)c3ccc(Cl)cc3[N+](=O)[O-])c1,0.0
CCNC(=O)N1CCN(CC1)C(=O)c2cnc3ccccc3c2N4CCC(C)(CC4)C#N,1.0
NS(=O)(=O)c1ccc(Cc2cn(c3nc(cs3)C(=O)O)c4ccc(cc24)c5ccccc5F)cc1,1.0
CN1C(=O)N(C)c2nc(Oc3ccc(cc3)C(=O)NC4CCC4)n(Cc5cccc(C)c5)c2C1=O,0.0
CC(=O)Nc1ccc2c(c1)nc(NC(=O)c3ccc(s3)c4cnn(C)c4)n2CC(C)(C)O,0.0
Cc1c(Cl)cccc1Nc2nc(NCCO)c3ccccc3n2,1.0
CC(C)c1ccccc1c2ncc(F)c(NCc3ccc(cc3)c4cc[nH]n4)n2,0.0
Cc1ccccc1C(=O)N2CCc3cc(ccc23)c4cccc(NC(=O)Cc5ccc6OCOc6c5)n4,0.0
Cc1occc1C(=O)N2CCc3cc(ccc23)c4nc(NC(=O)Cc5ccc6OCOc6c5)sc4C,0.0
FC(F)(F)c1ccc(Cc2cnc(NC(=O)c3ccn(CCN4CCOCC4)n3)s2)cc1,1.0
CCOC(=O)c1ccnc(CNCC(=O)N(CC)CCN(C)C)c1,1.0
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Cl)C(=O)NCc5ccc(CO)cc5,0.0
CCOC(=O)C1CCN(CC1)C(=O)C2(CCCC2)NC(=O)Nc3ccccc3Cl,1.0
COc1ccc2ncc(C(=O)N3CCN(CC3)C(=O)C4CC4)c(c5cnn(C)c5)c2c1,1.0
CCC(O)CN(CCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2)Cc4ccc(C)cc4,1.0
COc1cccc(CNc2ccc(cc2)S(=O)(=O)Nc3nc4ccccc4[nH]3)c1O,0.0
CCOC(=O)N1CCC(CC1)Oc2nc3N(C)C(=O)N(C)C(=O)c3n2CCC(C)C,1.0
CCCCn1cnc2cc(NCc3ccc4OCOc4c3)ccc12,1.0
CN(CC(O)COc1ccc(Cl)cc1)Cc2c(C)nn(Cc3ccccc3Cl)c2C,1.0
O=C(NCCCNCc1ccccc1)C2CCN(CC2)C(=O)c3oc4ccccc4c3,1.0
COc1cccc(c1)S(=O)(=O)NNC(=O)c2cc(C)n(n2)C(C)(C)C,1.0
COc1cccc(NS(=O)(=O)c2ccc(NCc3cccc(OC)c3O)cc2)c1,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)n3cc(cn3)c4ccc(Cl)cc4)C(=O)N5CCNCC5)CC(C)C,0.0
Cc1ccc(cc1)S(=O)(=O)Nc2cc(Cl)ccc2C(=O)Nc3nc(cs3)c4ccccc4,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)NC5CCNCC5)CC(C)C,0.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2cccn2C)Cc3ccccc3,1.0
CCc1cccc(CC)c1N2C3=C(C=C(C2=O)c4nc(c(C)s4)c5cnn(C)c5)C(=O)CC(C)(C)C3,0.0
Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(cc3)C(F)(F)F)C(C2)c4ccccc4)c1,0.0
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc(O)c(Cl)c3)ncn2,1.0
Cc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=O)Nc3oc(cn3)c4ccccc4,0.0
Oc1ccc(cc1)N2C(=O)[C@H]3[C@@H]4C=CC(=O)[C@H]([C@H]3C2=O)N4Cc5ccccc5,1.0
NS(=O)(=O)c1ccc(Cc2cn(c3nc(cs3)C(=O)O)c4cccc(Cc5ccccc5F)c24)cc1,0.0
CCN1CCN(CC1)C(c2ccc(Cl)cc2)c3ccc(Br)cc3,1.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)nn(C)c4C)C(=O)O)cc(C)c1Cl,1.0
CCN1C(=O)c2ccccc2S(=O)c3ccc(cc13)C(=O)N[C@H](C)c4ccc(Br)cc4,0.0
COc1ccnc(NC(=S)N2CCN(CC2)c3ncc(cc3Cl)C(F)(F)F)c1,0.0
Cc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)C(=O)Nc3nc(cs3)c4ccc(Cl)cc4,0.0
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Cl)C(=O)Nc5ccc(cc5)N6CCNCC6,0.0
CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc4cccc(C)c4)cc1OCC,0.0
FC(F)(F)c1ccc(N2CCCC2)c(NC(=O)C3=NNC(=O)c4ccccc34)c1,0.0
Cc1cc(OCCCc2c(C)c([nH]c2C(=O)O)c3ccc(CO)cc3)cc(C)c1Cl,0.0
Cc1cc(OCCCc2c([nH]c3c(c(Cl)ccc23)c4cccnc4C)C(=O)NS(=O)(=O)CCNC(=O)c5ccccc5C(F)(F)F)cc(C)c1Cl,1.0
NS(=O)(=O)c1ccc(Cc2cn(c3nc(cs3)C(=O)O)c4ccc(Cc5ccccc5F)cc24)cc1,1.0
NS(=O)(=O)c1ccc(Cc2c(nn(c2c3ccccc3)c4nc(cs4)C(=O)O)C5CCCC5)cc1,1.0
Cc1cc(SCc2sc(nc2C)c3cccc(c3)N4CCNCC4)ccc1OCC(=O)O,1.0
CS(=O)c1cc2c(s1)c3C=NN(Cc4cc(N)ccc4F)C(=O)c3n2C,1.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2)Cc4cccc(F)c4,1.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)NC5CCNC5)C,0.0
NS(=O)(=O)c1ccc(Oc2c(nn(c2C3CCCC3)c4nc(cs4)C(=O)O)c5ccccc5)cc1,1.0
Brc1ccc(CN2C3C=CC(=O)C2C4C3C(=O)N(C4=O)c5ccccc5)cc1,1.0
CC1(C)CC(=O)C2=C(C1)N(C(=O)C(=C2)c3nc(cs3)c4ccc(Cl)cc4)c5ccccc5Cl,0.0
Oc1c(Br)cc(C=C2C(=O)Nc3ccccc23)cc1Br,1.0
CN(C)S(=O)(=O)c1ccc(N2CCCC2)c(c1)C(=O)Nc3ncc(s3)c4ccccc4,0.0
COc1cc2ncc(c3cccc(NC4CCNC4)c3)n2cc1Cl,1.0
O=C(Nc1ccc(cc1)S(=O)(=O)Nc2nccs2)c3ccccn3,0.0
COc1cc(CNc2ccc(cc2)N(C)C)cc(Cl)c1OCC=C,0.0
Oc1c(Cl)cc(cc1Cl)c2cccc3NC=NC(=O)c23,0.0
CN1C(=O)N(C)c2nc(NC3CCNCC3)n(Cc4cccc(C)c4)c2C1=O,1.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2cncnc2)Cc3ccccc3,1.0
CN(C(=O)CNC(=O)c1cc(F)ccc1OCC(=O)Nc2ccc(Br)cc2)c3ccc(F)cc3,0.0
COc1ccc(cc1)c2oc(C)c(CS(=O)CC(=O)N3CCC4(CC3)OCCO4)n2,1.0
CN(C)CC1CCN(CC1)c2ccccc2NS(=O)(=O)c3ccc(cc3)S(=O)(=O)N(C)C,1.0
CN([C@@H](Cc1ccc(O)cc1)C(=O)N2CCCN(Cc3ccccc3)CC2)C(=O)OC(C)(C)C,1.0
CN(C)S(=O)(=O)c1ccc(NC2CCC2)c(c1)C(=O)Nc3nc(C)c(C)s3,0.0
Cc1cc(nn1c2nc(cs2)C(=O)O)c3ccncc3,1.0
Cc1ccc(cc1)S(=O)(=O)OCCCCOc2ccccc2C(=O)Nc3ccccc3C(=O)Nc4cccc(c4)S(=O)(=O)C(F)(F)F,0.0
NC(=O)c1csc(n1)n2nc(c(Cc3ccc(cc3)S(=O)(=O)N)c2C(F)(F)F)c4ccccc4,0.0
Fc1ccc2ncc(C(=O)N3CCN(CC3)C(=O)C4CC4)c(N5CCC6(CCCC6)CC5)c2c1,1.0
Oc1c(Cl)cccc1CNc2ccc(cc2)S(=O)(=O)Nc3ccc(cc3)N4CCNCC4,1.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)cncc4C)C(=O)NS(=O)(=O)c5ccccc5)cc(C)c1Cl,0.0
COc1ccc2ncc(C(=O)N3CCN(CC3)C(=O)C4CC4)c(N5CCC6(CCCC6)CC5)c2c1,1.0
COc1ccccc1c2cc(O)n(n2)c3nc(cs3)C(=O)O,1.0
FC(F)(F)c1ccc(Cc2cnc(NC(=O)c3cccc(n3)c4ccccc4)s2)cc1,0.0
FC(F)(F)c1cccc(c1)n2cnc3cc(ccc23)C(=O)N4CCCCC4,1.0
COc1ccc(cc1)c2cc(C)n(n2)c3nc(cs3)C(=O)O,1.0
CC(=O)c1cccc(c1)c2cccc(c2)c3ccn(CCCN4CCCC4)n3,1.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)n(C)nc4CO)C(=O)NS(=O)(=O)CCNC(=O)C5CCCCC5)cc(C)c1Cl,1.0
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc(Cl)c(c3)C(=O)O)ncn2,1.0
CS(=O)(=O)Nc1cccc(c1)c2ccc3Oc4ccc(OC(F)(F)F)cc4N=C(N)c3c2,0.0
COc1cccc(CN2C(c3ccc(C)c(C)c3)c4ccccc4C2=O)c1,0.0
CN1CCN(Cc2cccc(C)c2N3C4=C(C=C(C3=O)c5nc(cs5)c6ccc(Cl)cc6)C(=O)CCC4)CC1,0.0
CC(C)Oc1ccc(CCNC(=O)c2cc3sccc3[nH]2)cc1OC(C)C,0.0
Oc1c(Cl)cc(Nc2cc(NC3CCCCC3)ncn2)cc1Cl,0.0
CC1=C(C(N=C(Nc2oc3cc(Cl)ccc3n2)N1)c4ccccc4Cl)C(=O)Nc5nnc(s5)c6cccnc6,0.0
Cc1cc(OCCCc2c(C)n(CCC(=O)O)c3c(cccc23)c4ccnn4C)cc(C)c1Cl,1.0
O=C(Cc1ccccc1)Nc2cccc(n2)c3cnc4[nH]ccc4c3,0.0
[O-][n+]1onc(C(=O)c2cccc(c2)C#N)c1C(=O)c3cccc(c3)C#N,1.0
CCOc1cccc(CCNC(=O)c2cc3sccc3n2Cc4cccc(C)c4)c1,0.0
COc1ccccc1C(=O)N2CCc3c(C2)sc4N(Cc5cccc(Cl)c5)C(=O)N(C(=O)c34)c6ccccc6,0.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)nn(C)c4C)C(=O)NS(=O)(=O)c5oc(cc5)C(=O)NCc6cccc(N)c6)cc(C)c1Cl,1.0
Cn1ccnc1CNC2=NC(C3=C(CCCC3=O)N2)c4ccccc4Cl,1.0
Cc1oc(C)c(n1)C(=O)N2CCc3cc(ccc23)c4nc(NC(=O)Cc5ccc6OCOc6c5)sc4C,0.0
CCCCCNc1oc(nc1C#N)c2cccc3ccccc23,0.0
CN1CCN(CC1)S(=O)(=O)c2ccc(NC(=O)c3ccc(CN4CCc5ccccc5C4)cc3)cc2,0.0
COc1ccc(OC)c(c1)N2C3=C(C=C(C2=O)c4nc(cs4)C5CCCCC5)C(=O)CC(C)(C)C3,0.0
CN(C)S(=O)(=O)c1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)Cc3ccccc3Cl,0.0
COc1cccc(c1)n2ncc3C(CCCc23)NC(=O)c4ncc(F)cc4F,0.0
COc1cccc(c1)c2oc3ccc(NC(=O)c4ccc(F)c(c4)C#N)cc3n2,0.0
Oc1ccc(cc1)C2(Cc3ccccc3)C(=O)Nc4ccccc24,0.0
Oc1c(Cl)cc(Nc2cc(Nc3ccccc3)ncn2)cc1Cl,0.0
CCN(CC)S(=O)(=O)c1cccc(c1)C(=O)Nc2ccc(cc2)C#N,1.0
Cc1cn(cn1)c2cc(NC(=O)c3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)cc(c2)C(F)(F)F,0.0
O=C1C=C[C@H]2[C@@H]3[C@H]([C@@H]1N2Cc4ccccc4)C(=O)N(C5CCCCC5)C3=O,1.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)N5CCCC5C(=O)O)C,1.0
COC(C)(C)Cn1c(NC(=O)c2ccc(s2)c3cn[nH]c3)nc4cc(CN5CCOCC5)ccc14,1.0
Cc1ccnc(NC(=S)N2CCN(CC2)c3ccc(cc3)C(F)(F)F)c1,0.0
Cc1cc(SCc2sc(nc2C)c3ccc4OCCOc4c3)ccc1OCC(=O)O,1.0
Cc1ccc(cc1)n2ncc3c(Nc4ccc(O)c(C)c4)ncnc23,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)NC5CCNCC5)C,0.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)C2=CC(=O)N(C)C=C2)Cc3ccccc3,0.0
Fc1ccc(CC(=O)Nc2ccc(cc2)S(=O)(=O)Nc3ncc(C#N)s3)cc1Cl,1.0
CN(C(=O)c1cn2c(cnc2cn1)c3ccc(cc3)C(F)(F)F)c4ccc(cc4)C#N,0.0
Cc1cc(CO)ccc1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccc(Cl)cc5)C(=O)CCC3,0.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2cc(on2)c3ccccc3)Cc4ccccc4,1.0
COC(=O)c1cc(ccc1N2CCC(CC2)N3CCCCC3)[N+](=O)[O-],1.0
CCOC(=O)N1CCN(Cc2nc3N(C)C(=O)N(C)C(=O)c3n2Cc4ccc(F)cc4)CC1,1.0
COc1ccc2C[C@@H]3NCCc4cc5Oc6c(OC)cc7CCN(C)[C@H](Cc8ccc(Oc1c2)cc8)c7c6Oc5cc34,0.0
CC1CCCCN1c2ncnc(N)c2[N+](=O)[O-],1.0
NCC(=O)Nc1cc(O)cc(c1)C2=NN3C(=O)C=C(N=C3S2)N4CCNCC4,0.0
CCc1cccc(CC)c1N2C(=O)C(=CC(=C2C3CCOCC3)C(=O)N4CCNCC4)c5nc(cs5)c6ccc(Cl)cc6,0.0
Cc1csc2C(=O)SC(=Nc12)NC(=O)c3ccc(cc3)S(=O)(=O)C,0.0
Oc1c(Cl)cc(cc1Cl)c2ccnc3ccccc23,0.0
Clc1ccccc1c2nccc(n2)n3ccnc3,0.0
CC(C)(C)c1ccc(cc1)C2=NC3=CC(=O)NN3C(=N2)SCCCOc4ccccc4,0.0
Cc1ccc(cc1C)c2cc(C(=O)Nc3ccc(cc3)n4cccn4)c5ccccc5n2,0.0
Fc1ccc(cc1)S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)c4ccccc4,1.0
Cc1occc1C(=O)NCCS(=O)(=O)NC(=O)c2[nH]c3cc(Cl)ccc3c2CCCOc4cc(C)c(Cl)c(C)c4,0.0
CC1CCCN(C1)C(=O)c2ccc3c(c2)ncn3c4cccc(C)c4,1.0
COc1ccc(CCCc2nc3ccccc3[nH]2)cc1OC,1.0
CC1CCN(CCCNC(=O)c2ccc3C(=O)N(Cc4ccccc4)C(=O)Nc3c2)CC1,1.0
CC(C)c1ccc(cc1)c2cc(ccc2F)c3c(Cc4ccc(cc4)S(=O)(=O)N)c(CC5CC5)nn3c6nc(cs6)C(=O)O,1.0
Cc1ccc(cc1)n2ncc3c(Nc4cc(F)c(O)c(F)c4)ncnc23,1.0
Cc1ccc(Nc2cc(Nc3ccc4[nH]nnc4c3)ncn2)cc1,0.0
COc1cc(F)c(CNC(=O)N2C3CCC2C=C(C3)c4ccc(c(F)c4)c5cc(F)nc(F)c5)c(F)c1,1.0
CN(C)S(=O)(=O)c1cccc(c1)c2ccc3Oc4ccc(OC(F)(F)F)cc4NC(=O)c3c2,0.0
Cc1cccnc1C(=O)N2CCc3cc(ccc23)c4nc(NC(=O)Cc5ccc6OCOc6c5)sc4C,0.0
CCCC1=C(C(=N)c2ccccc2N1C)c3ccccc3,1.0
CN1CCN(CCn2ccc(n2)c3cccc(c3)c4cccc(c4)C(=O)C)CC1,1.0
Fc1ccc(Nc2nc(nc3ccccc23)c4cn[nH]c4)cc1F,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)NC)C,0.0
Cc1ccc(cc1)c2csc(n2)C3=CC4=C(CC(C)(C)CC4=O)N(C3=O)c5ccccc5C(F)(F)F,0.0
OCc1nc2ccccc2n1\N=C\c3ccc(s3)[N+](=O)[O-],0.0
Oc1cccc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)c1,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)O)CO,1.0
COc1ccc(cc1COc2c(C)cc(NC(=O)C)cc2C)C3Oc4ccccc4C(=O)N3Cc5cccnc5,0.0
CC1CC(C)(C)N(C(=O)CN2C(=O)c3ccccc3C2=O)c4ccccc14,0.0
Cc1onc(C)c1C(=O)N2CCC3(CCCN(C3)c4cccc5ccccc45)CC2,0.0
OC(=O)c1cccc(Nc2cc(Nc3cc(Cl)c(O)c(Cl)c3)ncn2)c1,1.0
COc1ccc(cc1)S(=O)(=O)Nc2cc(ccc2C(=O)Nc3nc(cs3)c4cccc(F)c4)C(F)(F)F,0.0
OCc1ccc(Cc2cn(nc2c3cccc(c3)c4ccccc4)c5nc(cs5)C(=O)O)cc1,0.0
NC(=O)c1cc(cs1)c2cc(Cl)c(O)c(Cl)c2,1.0
Fc1ccc(NC(=S)N2CCN(CC2)S(=O)(=O)c3ccc(Cl)cc3)cc1Cl,0.0
Clc1ccc(cc1)c2csc(n2)C3=CC=CNC3=O,0.0
CC(C)CCn1c(Oc2ccc(OC3CC3)cc2)nc4N(C)C(=O)N(C)C(=O)c14,0.0
COc1ccc(cc1)n2ncc3C(CCCc23)NC(=O)c4cccc(NC(=O)C)c4,1.0
CCCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2)Cc4ccccc4,1.0
CN(C)S(=O)(=O)c1ccc(N2CCOCC2)c(c1)C(=O)Nc3nccs3,1.0
COc1ccc(Cl)c(c1)C2N=C(Nc3oc4ccccc4n3)NC(=C2C(=O)Nc5nncs5)C,0.0
Clc1ccc(NC(=O)c2ccc(cc2)S(=O)(=O)N3CCOCC3)cc1S(=O)(=O)N4CCOCC4,0.0
COc1ccc(OC)c(c1)N2C3=C(C=C(C2=O)c4cn(cn4)c5ccc(Cl)cc5)C(=O)CC(C)(C)C3,0.0
Fc1cc(Nc2nc(nc3ccccc23)c4ccncc4)ccc1N5CCNCC5,0.0
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)NC(c1ccccc1)C(F)(F)F,1.0
FC(F)(F)Oc1ccc2Oc3ccc(cc3C(=O)Nc2c1)c4ccc5[nH]ncc5c4,0.0
Cc1cccc(C)c1C(=O)Nc2cccc(c2)S(=O)(=O)N3CCCCCC3,0.0
O=C(NCC1(CCCCC1)N2CCCCC2)c3cccc(NS(=O)(=O)c4cccc5ccccc45)c3,1.0
O=C(NCc1occc1)[C@H](NS(=O)(=O)c2ccc3NC(=O)C=Cc3c2)c4ccccc4,0.0
Clc1c[nH]nc1C2N=C(Nc3oc4ccc(cc4n3)S(=O)(=O)N5CCOCC5)NC6=C2C(=O)CCC6,1.0
NC(=O)C(=O)N\N=C\c1oc(cc1)[N+](=O)[O-],1.0
Cc1cc(SCc2sc(nc2C)c3oc4ccccc4c3)ccc1OCC(=O)O,1.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)N5CCCC(CO)C5)CC(C)C,0.0
CC(C)CCn1c(Oc2ccc(cc2)C(=O)N(C)C)nc3N(C)C(=O)N(C)C(=O)c13,1.0
Cc1ccc(cc1)S(=O)(=O)Nc2cnccc2C(=O)Nc3ccc(cc3)N4CCOCC4,1.0
Clc1ccccc1c2nnc3sc(nn23)c4ccc5OCOc5c4,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)NCCO)C,0.0
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Br)C(=O)Nc5ccccc5Cl,0.0
Oc1c(Cl)cc(cc1Cl)c2ccc3ccncc3c2,0.0
Clc1cccc(CN2[C@H]3C=CC(=O)[C@@H]2[C@H]4[C@@H]3C(=O)N(C4=O)c5ccccc5)c1,1.0
Fc1cccc(Cc2cnc(NC(=O)c3ccn(n3)c4ccccc4)s2)c1,0.0
CCc1cccc(CC)c1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccncc5)C(=O)CC(C)(C)C3,0.0
CNc1ccc(CNc2ccc3c(c2)ncn3C(C)(C)C)cn1,1.0
CC(=O)C1=C2C=CCCN2C(=O)NC1c3ccccc3C(F)(F)F,1.0
CC(=O)NCCS(=O)(=O)NC(=O)c1[nH]c2cc(Cl)ccc2c1CCCOc3cc(C)c(Cl)c(C)c3,1.0
CC(C)c1ccccc1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccc(Cl)cc5)C(=O)CC(C)(C)C3,0.0
C1NCC1Nc2cccc(n2)c3cnc4ncccn34,1.0
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Cl)C(=O)Nc5ncc(CO)s5,0.0
Cc1sc(nc1C(=O)O)n2nc(c(Cc3ccc(cc3)S(=O)(=O)N)c2N)c4ccccc4,1.0
Cc1ccccc1C(NC(=O)C2CCN(CCOc3ccc(Cl)cc3Cl)CC2)c4ncccc4C,0.0
Cc1ccc2nc(NC(=S)N3CCN(CC3)c4cccc(c4)C(F)(F)F)[nH]c2c1,0.0
NS(=O)(=O)c1ccc(Cc2cn(nc2c3ccc(F)c(c3)c4cc(F)cc(F)c4)c5nc(cs5)C(=O)O)cc1,0.0
Fc1ccc(Nc2nc(nc3ccccc23)c4ccncc4)cc1F,0.0
COc1c(F)cc2c(N3CCC4(CC3)OCCO4)c(cnc2c1F)C(=O)N5CCN(CC5)S(=O)(=O)C,1.0
