smiles,pampar
Fc1ccc(cc1F)N2CCN(CC2)C(=O)c3cnc(N4CCCCC4)c5ccccc35,3.237283435
NS(=O)(=O)c1ccc(NCc2c(O)[nH]nc2c3ccccc3)cc1,0.826081933
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2cccnn2)Cc3ccccc3,1.8620360980000001
CCOC(=O)c1csc(n1)n2nc(c(Oc3ccc(cc3)S(=O)(=O)N)c2C4CC4)c5ccccc5,2.905436649
Oc1ccccc1CN2CCN(CC2)c3ncccn3,3.082173388
CCN1C(=O)N(c2ccc(N3CCN(CC3)C(=O)OC(C)(C)C)c(c2)C(F)(F)F)c4c1cnc5ccc(cc45)c6ccc(OC)nc6,1.9385999719999998
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2)CC4=C(C)OC(=O)O4,2.6995549960000003
Cc1cc(OCCCc2c([nH]c3c(c(Cl)ccc23)c4c(C)nn(C)c4C)C(=O)Nc5cc(Br)cc(c5)C(=O)O)cc(C)c1Cl,0.67866221
Cc1cc(SCc2sc(nc2C)c3cccc(Cl)c3Cl)ccc1OCC(=O)O,3.146143977
CCOC(=O)N1CCc2c(C1)sc(NCc3ccc(cc3)N(C)C)c2C(=O)Nc4ccc(OC)cc4,1.767477199
Oc1ccc(NCc2nnc(O)c3ccccc23)cc1,1.6904846569999998
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2ccc3nc(C)sc3c2)Cc4ccccc4,2.916350253
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)n[nH]c4C)C(=O)NCc5cccc(c5)C(=O)O)cc(C)c1Cl,0.540542189
Nc1ncc(s1)S(=O)(=O)N2CCOCC2,1.1907366640000001
Fc1cccc(n1)C(=O)N\N=C\c2oc(Sc3ccccn3)cc2,2.5651377330000003
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc(OCCN(C)C)c(Cl)c3)ncn2,2.703980019
COc1ccc(cc1)n2ncc3C(CCCc23)NC(=O)c4ccccc4C,2.9293848089999996
CC(=O)c1cccc(c1)c2csc3ncnc(Sc4nnnn4C)c23,2.560115085
CC(=O)c1cccc(c1)c2cccc(c2)c3ccn(CCO)n3,3.095152572
Fc1cccc(CN2[C@H]3C=CC(=O)[C@@H]2[C@H]4[C@@H]3C(=O)N(C4=O)c5ccccc5)c1,2.142368658
COCC(=O)N1CCC(CC1)Oc2nc3N(C)C(=O)N(C)C(=O)c3n2Cc4cccc(C)c4,2.206661703
CC(C)(C)CNCc1ccc2c(c1)nc(NC(=O)c3ccc(s3)c4cn[nH]c4)n2CC(C)(C)O,2.060720008
CCCCN(CC)CCCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2,2.698487478
NS(=O)(=O)c1ccc(Cc2c(CC3CC3)nn(c2c4ccc(F)c(c4)c5cccc(F)c5)c6nc(cs6)C(=O)O)cc1,1.241233347
Cc1ccc(cc1)S(=O)(=O)Nc2cc(Br)ccc2C(=O)Nc3nc(cs3)c4ccccc4,0.8872081279999999
CCOc1ccc(CCNC(=O)c2ccn(Cc3ccnc(C)c3)n2)cc1OCC,2.268751608
CN1C(=O)N(C)c2nc(OC3CCN(CC3)C(=O)C4CC4)n(CCC(C)(C)C)c2C1=O,2.72893863
CC(C)c1ccccc1c2nc(NCc3cnc(C)cn3)c4ccccc4n2,3.2632716619999997
CCCc1ccc(cc1)S(=O)(=O)Nc2cccc(c2)C(=O)NCC3(CCCCC3)N4CCCCC4,3.074305541
Cc1cc(nn1C(C)(C)C)C(=O)NNS(=O)(=O)c2cccc(OC(F)(F)F)c2,2.866647436
Cc1ccc(cc1)n2ccc3c(Nc4cc(Cl)c(O)c(Cl)c4)ncnc23,2.624497879
COc1ccc(OC)c(c1)N2C3=C(C=C(C2=O)n4cnc(c4)c5ccccc5)C(=O)CC(C)(C)C3,3.159823195
O=C(OC(C#N)c1ccccc1)c2ccccc2,3.0496889339999997
Cc1c(O)n(nc1c2ccccc2)c3nc(cs3)C(=O)O,0.300971362
CC(C)CCn1c(CN2CCN(CC2)c3ccccn3)nc4N(C)C(=O)N(C)C(=O)c14,3.076307165
Cc1cc(\C=C\C#N)cc(C)c1Nc2ccnc(Nc3ccc4scnc4c3)n2,2.921967581
Brc1oc(cc1)C(=O)Nc2ccc(NC(=O)c3cccs3)cc2,2.4597909209999997
CC(C)Oc1ccc(CNc2ccc3c(c2)ncn3C(C)(C)C)cc1,3.0842068960000004
CCOc1ccc(Nc2cc(ncn2)N(CC)c3ccc(CCO)cc3)cc1Cl,2.947360479
OC[C@H]1O[C@@H](Oc2ccc(Oc3ccccc3)cc2)[C@H](O)[C@@H](O)[C@H]1O,1.717171693
Fc1ccc(cc1)C(=O)NC2=Nc3sccc3C(=O)S2,2.786829638
Oc1cccc2nc3ccccc3nc12,2.710513755
OC(=O)Cc1csc(n1)N2N=C(CC2(O)C(F)(F)F)c3ccccc3,1.285986216
OCCCN1C=Nc2c(C1=N)c3CCCCc3n2CCc4ccccc4,3.01106587
C=Cc1ccc(cc1)C(=O)N2CCCC(CCC(=O)N3CCN(CC3)c4ccccc4)C2,3.1276333569999997
Cc1cc(C)nc(NC(=S)N2CCN(CC2)c3cccc(c3)[N+](=O)[O-])c1,3.131597834
CCNC(=O)N1CCN(CC1)C(=O)c2cnc3c(F)cc(F)cc3c2N4CCC(C)(CC4)C#N,1.163520653
Cc1cc(c(C)n1c2ccccc2)c3nnc4CCCCn34,2.749720845
CS(=O)c1ccc(Nc2nc(nc3ccccc23)c4ccncc4)cc1F,2.977075955
NS(=O)(=O)c1ccc(Oc2c(nn(c3nc(cs3)C(=O)O)c2c4ccccc4)C5CCCCC5)cc1,0.82875525
[O-][N+](=O)c1cccc(c1)c2oc(cc2)C(=O)Nc3ncc(CN4CCCCC4)s3,3.2629198269999997
OCC1OC(C(O)C1O)C2=CC(=O)NC2=O,2.087230394
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)N5CCNCC5)CC6CCC6,2.076791929
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2ccc3sc(C)nc3c2)Cc4ccccc4,2.775104537
CCCCN(CCCNC(=O)C1CCN(CC1)c2cc3ccccc3s2)Cc4ccccc4,3.0080084260000004
CC1(CCN(CC1)c2c(cnc3ccc(Cl)cc23)C(=O)N4CCN(CC4)S(=O)(=O)C)C#N,2.24167416
Clc1ccccc1C2N=C(NCc3occc3)NC4=C2C(=O)CCC4,2.079861686
Cc1cc(OCCCc2c(n(Cc3oc(cc3)C(=O)O)c4c(c(Cl)ccc24)c5c(C)nn(C)c5C)C(F)(F)F)cc(C)c1Cl,2.258846934
COc1ccc(NS(=O)(=O)c2cc(ccc2C)C(=O)Nc3ccc4oc(C)nc4c3)cc1,3.0067322069999998
CC(C)(C)n1cnc2cc(NCc3ccc(I)cc3)ccc12,2.421660595
COc1cccc(NC(=O)c2ccc(F)cc2Cl)c1,2.6796929169999997
COc1ccc(NC(=O)c2ccc3ncccc3c2)cc1S(=O)(=O)N4CCOCC4,2.432183389
CCCC1(NC(=O)c2ccccc12)c3ccc(C)c(C)c3,3.130445281
FC(F)(F)Oc1ccc(cc1)c2nc3cc(ccc3[nH]2)c4cccc(c4)C(=O)N5CCOCC5,2.635336735
CCN1CCN(CC1)C(=O)CCC2CCCN(C2)C(=O)c3ccc(C=C)cc3,2.76816604
Cc1onc(C)c1c2ccc3NC(=O)C=C(NCc4cccs4)c3c2,2.709722113
C[C@@H]1CN(Cc2ccc(cc2)C(=O)O)C(=O)c3c(CCCOc4cc(C)c(Cl)c(C)c4)c5ccc(Cl)c(c6c(C)nn(C)c6C)c5n13,1.988858267
COc1ccc(CN2CCCC(C2)c3nc(ncc3c4ccccc4)c5ccncc5)c(O)c1,3.399327279
CN(C(c1ccccc1C)c2ncccc2C)C(=O)C3CCN(CCOc4ccc(Cl)cc4Cl)CC3,3.1734528230000003
COc1cccc(CN2CCN(CC2)c3ncccn3)c1O,3.007136405
COc1cccc(CNc2ccc(cc2)S(=O)(=O)Nc3cccnc3)c1O,2.8006879689999997
CNc1cc(ccn1)c2nc(Nc3ccc(F)c(F)c3)c4ccccc4n2,2.409920128
Fc1ccc(Cl)cc1CN2C3C=CC(=O)C2C4C3C(=O)N(C4=O)c5ccccc5,2.778350365
COc1ccc2ncc(C(=O)N3CCN(CC3)C(=O)C4CC4)c(N5CCN(CC5)S(=O)(=O)C)c2c1,0.35896222299999997
CC1=C(C(=O)Nc2nncs2)C3(CCOC3)N=C(Nc4oc5ccccc5n4)N1,2.011374015
CC(C)(C)n1cnc2cc(NCc3ccc(SC(F)(F)F)cc3)ccc12,3.1251691839999998
O=C(CCCNC(=O)c1oc2ccccc2c1)NC3CCCN(Cc4ccccc4)C3,3.019157785
OC(=O)c1ccnc(n1)n2nc(cc2O)c3ccccc3,0.49499592
COc1ccc(cc1)n2ncc3C(CCCc23)NC(=O)c4ccccc4,3.143754083
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Cl)C(=O)Nc5cccc(CN)c5,1.5142396530000002
Cc1cc(nn1c2nc(cs2)C(=O)O)c3ccc(cc3)[N+](=O)[O-],1.150457395
Cc1ccccc1c2nc(C)c(CSc3ccc(OCC(=O)O)c(C)c3)s2,2.452336751
CC1CC(C)CN(CCCNC(=O)C2CCN(Cc3nc(oc3C)c4ccccc4C)CC2)C1,2.689402786
Clc1ccc2ncc(c3cccc(n3)c4cn[nH]c4)n2c1,2.667920198
NC(=O)c1cccc(c1)c2ccc3[nH]c(nc3c2)c4cccc(OC(F)(F)F)c4,2.229520967
Cc1cc(c(C)n1c2cccnc2)c3nnc4CCCCCn34,1.691944976
Cc1cc(OCCCc2c(C)c([nH]c2C(=O)O)c3ccc(F)cc3F)cc(C)c1Cl,0.83767491
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2)Cc4ccc(cc4)C(C)(C)CC,2.5063566980000003
COc1ccc(NC(=O)c2ccc3cnccc3c2)cc1S(=O)(=O)N4CCOCC4,2.37069615
COC(=O)c1ccccc1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccc(Cl)cc5)C(=O)CC(C)(C)C3,2.1472865519999997
Fc1ccc2ncc(C(=O)N3CCOCC3)c(N4CCC5(CC4)OCCO5)c2c1,1.6723766409999998
COc1cccc(CNc2ccc(cc2)S(=O)(=O)Nc3nccs3)c1OC,2.4951276030000002
CCC(CO)NC(=O)C1=C(CC(C)C)N(C(=O)C(=C1)c2nc(cs2)c3ccc(Cl)cc3)c4c(CC)cccc4CC,2.570431947
