smiles,herg
Cc1cc(ccc1N=Nc2c(O)c3c(N)cc(cc3cc2S(=O)(=O)[O-])S(=O)(=O)[O-])c4ccc(N=Nc5c(O)c6c(N)cc(cc6cc5S(=O)(=O)[O-])S(=O)(=O)[O-])c(C)c4,0.0
CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,1.0
CC(C)OC(=O)C(=C1SC=CS1)C(=O)OC(C)C,0.0
C[C@H]1N2Cc3c(Cl)cccc3NC2=NC1=O,0.0
CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C/CCN4CCN(C)CC4)\c2c1,1.0
OCCNC(=O)Cn1ccnc1[N+](=O)[O-],0.0
OC[C@H]1O[C@H]([C@H](O)[C@H]1O)n2cnc3c(NC4CCCC4)ncnc23,0.0
CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](O)c4c(Cl)ccc(O)c4C(=O)C3=C(O)[C@@]2(O)C(=O)C(=C1O)C(=O)N,0.0
CC(=CCC\C(=C\CO)\C)C,0.0
CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,1.0
CNC1CC(N)[C@H](O)[C@@H](O[C@@H]2OC(CO)C3OC4(OC(C(N)CO)C(O)C(O)C4O)O[C@@H]3[C@H]2O)C1O,0.0
CC(C)(C(=O)O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,0.0
CCCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](NC(=O)CCCCCCCCCCCCC)OC,0.0
C1CN(CCO1)Sc2nc3ccccc3s2,0.0
CN(C)C(=O)N=NC(=O)N(C)C,0.0
Oc1ccc(cc1C(=O)[O-])N=Nc2ccc(O)c(c2)C(=O)[O-],0.0
CCN(CC)C(=O)N1CCN(C)CC1,0.0
S(Sc1nc2ccccc2s1)c3nc4ccccc4s3,0.0
COc1ccc2Sc3ccccc3N(C[C@@H](C)CN(C)C)c2c1,1.0
CC(C)(Oc1ccc(cc1)C2CC2(Cl)Cl)C(=O)O,0.0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc3ccc(Cl)cc3,0.0
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.0
Clc1ccc(cc1)C(=O)NCCCN2CCOCC2,0.0
OCCOc1ccccc1,0.0
COC(=O)C1=C(c2cc(OC)c(OC)c(OC)c2)c3ccnc(OCc4ncccn4)c3C(=O)N1Cc5ccnc(C)c5,0.0
Cc1cc(O)c2C3OCC45CCCC(C)(C)C4CCC(C)(Oc2c1)C35,0.0
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN5CCC[C@]25C=C1OC,0.0
CCCCCl,0.0
NC(=O)OC[C@@H]1[C@H](NC(=O)\C(=N\OCC(=O)[O-])\c2csc(N)n2)C(=O)N1S(=O)(=O)[O-],0.0
CC(C)n1c(\C=C\[C@H](O)C[C@H](O)CC(=O)[O-])c(c2ccc(F)cc2)c3ccccc13,0.0
CCCC[N+]1(C)C2CC(CC1C3OC23)OC(=O)[C@H](CO)c4ccccc4,0.0
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,0.0
C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1,0.0
Cc1ccnc2N(C3CC3)c4ncccc4C(=O)Nc12,0.0
COc1ccc(cc1)C(=O)N2CCN(CC(=O)N3CCOCC3)CC2,0.0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,0.0
C[C@]12CCC3C(CC(=C)C4=CC(=O)C=C[C@@]34C)C1CCC2=O,0.0
OC\C=C/1\[C@H]2C[C@@H]3[C@H](CC[C@]34[C@H]5N(\C=C\6/[C@H]7C[C@H]8[C@@H](CC[C@@]89[C@H]6N(\C=C\2/5)c%10ccccc9%10)[N@H+](CC=C)/C/7=C/CO)c%11ccccc4%11)[N@H+]1CC=C,0.0
CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,1.0
Cn1c(CCCC(=O)O)nc2cc(ccc12)N(CCCl)CCCl,0.0
CC(C)NCC(O)c1ccc(NS(=O)(=O)C)cc1,1.0
CC1(C)C2CC[C@]1(C)[C@@H](O)C2,0.0
CC(C)C1=C(CN(C)[C@@H](C)Cc2ccccc2)N(C)N(C1=O)c3ccccc3,0.0
NC(=O)C1CC2(NC(=O)NC2=O)c3cc(F)ccc3O1,0.0
COc1cc(N)c(Cl)cc1C(=O)NC2CCN(Cc3ccccc3)CC2,1.0
CCCCCCC(O)C\C=C\CCCCCCCC(=O)O,0.0
O=C1C=C(Oc2c1cccc2c3ccccc3)N4CCOCC4,0.0
C[C@H](CCC(=O)O)[C@@H]1CC[C@H]2[C@H]3[C@@H](O)C[C@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C,0.0
CN1C(=O)CN=C(c2ccccc2)c3cc(ccc13)[N+](=O)[O-],0.0
[O-][N+](=O)c1cnc(s1)N2CCNC2=O,0.0
Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)N3C(=O)Nc4ccccc34,1.0
CC1=C(CC(=O)O)c2cc(F)ccc2/C/1=C\c3ccc(cc3)S(=O)C,0.0
OC1=C(O)C(=O)C(=C(O)C1=O)O,0.0
CC(=CCC\C(=C\CCC(C)(O)C=C)\C)C,0.0
NC1=NC(=O)NC=C1F,0.0
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,1.0
OCCOCCOC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,0.0
CO\N=C(/C(=O)N[C@H]1C2SCC(=C(N2C1=O)C(=O)[O-])CSC3=NC(=O)C(=NN3C)[O-])\c4csc(N)n4,0.0
CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,0.0
CCCCCCCCCC(=O)NO,0.0
NC(=O)OCCCc1ccccc1,0.0
[O-]C(=O)c1ccccc1C(=C2C=C(I)C(=O)C(=C2)I)c3cc(I)c([O-])c(I)c3,0.0
Fc1ccc(cc1)C(=O)CCCN2CCC(C=C2)N3C(=O)Nc4ccccc34,1.0
CC(C)NCC(O)c1ccc(O)c(O)c1,0.0
CCCN1C(=O)N(CCC)c2nc([nH]c2C1=O)c3ccc(OCC(=O)NCCN)cc3,0.0
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,0.0
CCCn1cnc2N(C)C(=O)N(CCCCC(=O)C)C(=O)c12,0.0
OC(=O)c1cccnc1,0.0
Nc1ncnc2c1nc(Sc3ccc(Cl)cc3)n2[C@H]4O[C@@H]5COP(=O)([O-])O[C@H]5[C@@H]4O,0.0
COc1cc(C)nc(n1)n2nc(C)cc2OC,0.0
NC(=O)c1cccc(N)c1,0.0
CC(C(=O)O)C12CCC3(C)C1CC(=O)C(C)C3C2=O,0.0
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O[C@H]6CCCCO6)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0.0
ClCCN1CCC(CC1)OC(=O)C(c2ccccc2)c3ccccc3,0.0
COC(=O)C1=C(C)NC(=C([C@H]1c2cccc3nonc23)C(=O)OC(C)C)C,0.0
OC(=O)CC[C@H](N1C(=O)c2ccccc2C1=O)C(=O)O,0.0
CC(C)NCC(O)COc1ccccc1n2cccc2,1.0
COc1ccc2cc(CCC(=O)C)ccc2c1,0.0
COC(=O)C1=C(NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC(C)C)C)C#N,0.0
NC[C@@H]1O[C@@H](O[C@@H]2[C@H](N)C[C@H](N)[C@@H](O[C@@H]3O[C@@H](CO)[C@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@@H]1O,0.0
COc1cc(cc(OC)c1OC)C(=O)N2CCCCCCC2,0.0
Oc1c(I)cc(cc1I)[N+](=O)[O-],0.0
CN(C)CCOC(c1ccccc1)c2ccccc2,1.0
CCN1CCC[C@@H](C1)OC(=O)C(c2ccccc2)c3ccccc3,1.0
CCCOC(=O)c1ccccc1O,0.0
CN1CCCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,1.0
CC(=O)O[C@@]1(CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC12C)C(=O)C,0.0
CCCCC[C@H](O)\C=C/[C@@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,0.0
COC(C(Oc1nc(C)cc(C)n1)C(=O)O)(c2ccccc2)c3ccccc3,0.0
NC(CP(=O)(O)O)C(=O)O,0.0
Oc1ccccc1O,0.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,0.0
c1ccc(cc1)c2nc[nH]c2c3ccccc3,0.0
NC(=Nc1nc(CSCC\C(=N\S(=O)(=O)N)\N)cs1)N,0.0
COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OCCCN3CCC(CC3)(c4ccccc4)c5ccccc5)C,1.0
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C,0.0
NC(=N)NC(=N)NCCc1ccccc1,0.0
CCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1,1.0
CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3nn[nH]n3)C(C(C)C)C(=O)O,0.0
Oc1ccc(c2cccnc12)[N+](=O)[O-],0.0
CCCC(C)C1(CC)C(=O)NC(=NC1=O)O,0.0
CC[C@@H]1OC(=O)[C@H](C)[C@H](O[C@H]2C[C@](C)(OC)[C@H](O)[C@H](C)O2)[C@H](C)[C@H](O[C@@H]3O[C@@H](C)C[C@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@H](C)\C(=N\OCOCCOC)\[C@H](C)[C@H](O)[C@]1(C)O,0.0
CC1SC2=C(C(=O)O)C(=O)c3cc(F)c(cc3N12)N4CCN(CC5=C(C)OC(=O)O5)CC4,0.0
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@H]1O)n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc23,0.0
CCN(CC)C(=O)c1cccnc1,0.0
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NN4CCCCC4,1.0
CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(=O)O)c3ccc(O)cc3,0.0
COC(=O)c1ccccc1O,0.0
CC(C)(C)NCC(O)c1ccccc1Cl,0.0
CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)NC3CCCCC3)cc1)C(=O)O,0.0
CCN(CC)CC(=O)Nc1c(C)cccc1C,0.0
COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O,0.0
Cc1cc(C)c(\C=C\2/C(=O)Nc3ccccc23)[nH]1,1.0
COC1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/C(C)C(O)[C@@H](C)C(O)C(C)[C@@H](OC(=O)C)C1C)\C)c5c(nc6cc(C)ccn56)c4c3C2=O,0.0
C[S+](CCC(N)C(=O)O)[C@@H](O)[C@H]1O[C@H](C[C@@H]1O)n2cnc3c(N)ncnc23,0.0
CN(CS(=O)(=O)[O-])C1=C(C)N(C)N(C1=O)c2ccccc2,0.0
C1CCC(CC1)NSc2nc3ccccc3s2,0.0
NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,0.0
CCCN1CCC[C@H](C1)c2cccc(O)c2,0.0
CN1C(=O)N(CC#C)C(=O)c2c1ncn2C,0.0
CC(C)NCC(O)c1ccc(N)c(c1)C#N,0.0
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,0.0
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0.0
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(OC(=O)c3cccnc3)c(C)c(C)c2O1,0.0
C[C@H]1CC2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.0
Nc1oc(c(O)n1)c2ccccc2,0.0
Cn1cc(C2=C(C(=O)NC2=O)c3ccc(Cl)cc3Cl)c4ccccc14,1.0
NC#N,0.0
Nc1ccncc1N,0.0
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0.0
CCC(=O)c1c(O)cc(O)cc1O,0.0
CN(CCCN1c2ccccc2CCc3ccccc13)CC(=O)c4ccc(Cl)cc4,1.0
CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,0.0
COc1c2CC(Oc2nc3ccccc13)C(C)(O)CO,0.0
CN1C2CCC1CC(C2)OC(c3ccccc3)c4ccccc4,1.0
[O-][N+](=O)c1oc(\C=N/N2C[C@@H](CN3CCOCC3)OC2=O)cc1,0.0
COc1nc(C)nc(Cl)c1NC2=NCCN2,0.0
OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2,0.0
C[C@@H]1CN(C[C@H](C)N1)c2c(F)c(F)c3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O,0.0
NC(=O)c1ccc[n+](c1)[C@@H]2O[C@@H](COP(=O)([O-])OP(=O)(O)OC[C@@H]3O[C@H]([C@@H](O)[C@H]3O)n4cnc5c(N)ncnc45)[C@H](O)[C@@H]2O,0.0
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCC(=O)O,0.0
COC(=O)C(CN)c1c[nH]c2ccc(OC)cc12,0.0
CC(C)NC[C@H](O)COc1ccc(CC(=O)N)cc1,0.0
CCOC(=O)C1=CC(OC(CC)CC)C(NC(=O)C)C(N)C1,0.0
CCOc1ccc(c2cccnc12)S(=O)(=O)O,0.0
Clc1cc(I)cc(Cl)c1N=C2NCCN2,0.0
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=O)C3=C(O)[C@@]2(O)C(=O)C(=C1O)C(=O)N,0.0
NCCc1ccc(O)c(O)c1,0.0
Nc1nc(Cl)nc2c1ncn2[C@@H]3O[C@H](CO)[C@H](O)C3F,0.0
C[C@@H](Cc1ccccc1)N(C)CC#C,0.0
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c3ccccc3,1.0
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCCCCCC[n+]3c(C)cc(N)c4ccccc34,1.0
CN1C(=O)N(C)c2nc([nH]c2C1=O)c3ccccc3,0.0
CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12,0.0
O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)O[N+](=O)[O-],0.0
CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c3ccccc3)C(=O)O)cc1)c4ccccn4,0.0
CN(Cc1ccc2NC(=C)NC(=O)c2c1)c3ccc(s3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.0
Oc1c(I)cc(c2cccnc12)S(=O)(=O)O,0.0
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,1.0
CCCCCCCCCCCCCCNCCO,0.0
OCC1OC(O)C(O)C(O)C1O,0.0
Cc1ccc(cc1)S(=O)(=O)NC(=O)NC2CCCCC2,0.0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c3ccccc3,0.0
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0
CCCC(=O)O[C@@]1(CC[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC12C)C(=O)COC(=O)C,0.0
Oc1ccc(cc1)C2CNCCc3c(Cl)c(O)c(O)cc23,1.0
CCN(CC)CCOc1ccccc1OC,0.0
CN1CCCN=C1COC(=O)C(O)(C2CCCCC2)c3ccccc3,1.0
CN1N=C(S/C/1=N/C(=O)C)S(=O)(=O)N,0.0
CN1C(=O)N(C)c2ncn(CCO)c2C1=O,0.0
OC[C@@H](O)[C@H]1O[C@@H]2OC(O[C@H]2[C@H]1O)C(Cl)(Cl)Cl,0.0
CN1C(=O)N(C)c2nc([nH]c2C1=O)C3CCCC3,0.0
CC(C)CC1NC(=S)N(CC=C)C1=O,0.0
C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)C)C3(C)CC(O)C2C4(C)C=CC(=O)C=C14,0.0
Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,0.0
OC1=CC(=O)OC(=C1)\C=C\c2ccc(O)c(O)c2,0.0
COc1ccccc1N2CCN(CCCC(=O)c3ccc(F)cc3)CC2,1.0
CC(=O)Oc1cccc2C(=O)c3cc(cc(OC(=O)C)c3C(=O)c12)C(=O)O,0.0
CNC(=O)[C@H]1O[C@H]([C@H](O)[C@H]1O)n2cnc3c(NCc4ccc(N)cc4)ncnc23,0.0
Clc1ccc(CC2C(=O)N=C3SCCN3C2=O)cc1,0.0
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,0.0
CCN(CC)C(=O)\C(=C(/C)\OP(=O)(OC)OC)\Cl,0.0
CCCN1CCC[C@H](C1)c2cccc(c2)C#N,0.0
CCCCCCCCCCCCCCCCCC(=O)NCC(COP(=O)([O-])OCC[N+](C)(C)C)OCC,0.0
CN1CCCC(CC1)N2N=C(Cc3ccc(Cl)cc3)c4ccccc4C2=O,1.0
COc1ccc2cc(ccc2c1)C(C)CO,0.0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,0.0
C[C@@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]2(C)[C@@]1(O)C(=O)COC(=O)C,0.0
NC[C@@H]1O[C@@H](O[C@@H]2[C@H](N)C[C@H](N)[C@H](O)[C@H]2O[C@@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)[C@H](N)[C@H](O)[C@@H]1O,0.0
NC(=S)NS(=O)(=O)c1ccc(N)cc1,0.0
CC1(C)Oc2ccc(cc2[C@H]([C@@H]1O)N3CCCC3=O)C#N,0.0
CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c3ccccc3)CCCCC1,0.0
CC(=O)NCCCS(=O)(=O)[O-],0.0
[O-][N+](=O)c1ccc(NC(=O)Nc2ccc(cc2)[N+](=O)[O-])cc1,1.0
Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12,0.0
Oc1cc(nc2C(=O)C=C3Oc4ccccc4N=C3c12)C(=O)[O-],0.0
Oc1cccc2Cc3cccc(O)c3C(=O)c12,0.0
COc1ccc(CCN)cc1O,0.0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0
COc1cccc(OC)c1C(=O)NC2C3SC(C)(C)C(N3C2=O)C(=O)[O-],0.0
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(=O)[O-])/c3csc(N)n3,0.0
COc1ccccc1N2CCN(CCCCNC(=O)c3ccc4ccccc4c3)CC2,1.0
C[C@@H]1O[C@H](C[N+](C)(C)C)CS1,0.0
C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,0.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O,0.0
CCC1(CC)C(=O)NC(=O)N(C)C1=O,0.0
CCN(CC)CCOc1ccc2c(c1)C(=O)c3cc(OCCN(CC)CC)ccc23,0.0
COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc2ccccc2OC,0.0
N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3,0.0
CCCCCCCCCCCCCCCCO,0.0
COC1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)C(=C\C=C\C(C)C(O)[C@@H](C)C(O)C(C)[C@H](OC(=O)C)C1C)C)c(C=NN5CCN(C)CC5)c(O)c4c3C2=O,0.0
CC(C)O,0.0
CCC(C)(Oc1ccc(cc1)C2(CCCCC2)c3ccc(OC(C)(CC)C(=O)O)cc3)C(=O)O,0.0
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c3cc(I)cc(I)c3O,0.0
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F,1.0
CC(=O)Oc1cccc(O)c1,0.0
CCOc1ccccc1OC(C2CNCCO2)c3ccccc3,0.0
OCC(O)CS,0.0
OC(=O)C1CCCNC1,0.0
Fc1ccc(cc1)C(N2CCN(C\C=C\c3ccccc3)CC2)c4ccc(F)cc4,1.0
CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C,0.0
O=C1CCC(C2CCN(Cc3ccccc3)CC2)(C(=O)N1)c4ccccc4,1.0
CC(=O)N1CC(O)CC1C(=O)O,0.0
CN1C2CCC1CC(C2)OC(=O)c3cc(Cl)cc(Cl)c3,1.0
NS(=O)(=O)c1cc(c(NCc2cccs2)cc1Cl)c3nnn[nH]3,0.0
CCOC(=O)[C@@H](N)CS,0.0
NCC1CCC(CC1)C(=O)O,0.0
[O-][N+](=O)c1cccc2c[nH]nc12,0.0
CCCCCCCCCCCCCCCC(=O)O,0.0
Fc1ccc(cc1)C(OCCCc2c[nH]cn2)c3ccc(F)cc3,1.0
Cc1cc2CCN(C(=O)Nc3ccnc4ccccc34)c2cc1Cl,0.0
CCOc1ccc(NC(=O)C)cc1,0.0
CNC(C)C(O)c1ccc(O)cc1,0.0
CC([C@H](O)c1ccccc1)N(C)C,0.0
CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1,1.0
Cc1ncc(CO)c(CN)c1O,0.0
O=C1C[C@H]2OCC=C3CN4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2C5N1c7ccccc67,1.0
OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c4ccc(Cl)cc4,1.0
CCCN1C(=O)N(CCC)c2ncn(C)c2C1=O,0.0
CC(C)OC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC3CN(C3)C(c4ccccc4)c5ccccc5)N,0.0
CC(C)Cc1ccc(cc1)[C@H](C)C(=O)O,0.0
C[C@H](O)[C@H]1[C@@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@H](C3)C(=O)N(C)C,0.0
CC(C)(C)OC(=O)c1ncn2c1[C@@H]3CCCN3C(=O)c4c(Br)cccc24,0.0
CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(=O)C,1.0
C[C@H]1[C@@H]2CC[C@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,0.0
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3)ccc1C(=O)O,0.0
CN1C2CCC1C(C(C2)OC(=O)c3ccccc3)C(=O)O,0.0
CNC(=O)[C@H]1O[C@H]([C@H](O)[C@H]1O)n2cnc3c(N)ncnc23,0.0
COc1cccc(C2=CC(=O)c3ccccc3O2)c1N,0.0
Oc1ccc(\C=C\C(=O)OCCc2ccccc2)cc1O,0.0
OC(=O)[C@@H]1CSCN1C(=O)[C@@H]2CCC(=O)N2,0.0
CN([C@H]1CCCC[C@@H]1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3,1.0
CN1[C@@H]2CC[C@H]1CC(C2)OC(c3ccccc3)c4ccccc4,1.0
NCC(O)c1cccc(O)c1,0.0
C[C@@H]1CCC[C@H](C)N1,0.0
CCCOC(=O)c1ccc(O)cc1,0.0
Cc1c(Cn2ccnc2)c3ccccc3n1CCC(=O)O,0.0
Cc1ccc(cc1)S(=O)(=O)[N-]Cl,0.0
CCCN[C@H]1CCc2nc(N)sc2C1,0.0
C[C@]12N[C@H](Cc3ccccc13)c4ccccc24,0.0
C[N@H+]1CC[C@]23C4Oc5c(OC(=O)C)ccc(C[C@H]1[C@@H]2C=C[C@@H]4OC(=O)C)c35,0.0
C[C@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1,0.0
OCC(CO)NC1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,0.0
Oc1nc(O)nc(n1)C(=O)[O-],0.0
CCCCC(CC)COS(=O)(=O)[O-],0.0
CN(C)CCCCCCN(C)C,0.0
CC[C@@]1(CCCCN(C)C1)c2cccc(O)c2,0.0
CCCCCCCC\C=C/CCCCCCCCN,0.0
Nc1ccc(\C=C\c2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,0.0
OC(=O)\C(=C\c1c([nH]c2cc(Cl)cc(Cl)c12)C(=O)O)\c3ccccc3,0.0
CC(=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C)C,1.0
C[C@@H](Cc1ccc(C=O)cc1)NC[C@@H](O)c2ccc(O)c(NCO)c2,1.0
NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc3ccc(O)cc3)NC(=O)CCSSCC(NC(=O)C(CC(=O)N)NC1=O)C(=O)N4CCCC4C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)N,0.0
COC(=O)c1ccc(O)cc1,0.0
NC(=O)COc1c(F)cc(SCCNS(=O)(=O)c2ccccc2)cc1F,0.0
CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0.0
CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(=O)[O-])CSc3nnnn3C,0.0
OC1CCCCC1N2CCC(CC2)c3ccccc3,0.0
NC(C(=O)O)c1onc(O)c1,0.0
OC(=O)[C@H]1C[C@@H](CP(=O)(O)O)CCN1,0.0
O=C1C(CCS(=O)c2ccccc2)C(=O)N(N1c3ccccc3)c4ccccc4,0.0
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,1.0
CS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,0.0
CCCCCCC\C=C/CCCCCCCCC(=O)O,0.0
CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(NC(=O)C(CC(=O)N)NC(=O)C(CCC(=O)N)NC1=O)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N,0.0
COC(=O)CCC(=O)CN,0.0
OC(=O)CCNC(=O)c1ccc(cc1)N=Nc2ccc(O)c(c2)C(=O)O,0.0
NC(=O)N1c2ccccc2C=Cc3ccccc13,0.0
C[C@@H](C[N+](C)(C)C)OC(=O)C,0.0
COc1c(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)cc3CC[C@@H](NC(=O)C)C4=CC(=O)C(=CC=C4c3c1OC)SC,0.0
COc1cc(\C=C\C(=O)CC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O,1.0
